,suburb,rooms,type,price,bathroom,car,month,year,total_2020_incidents
437,Altona North,3,h,880000.0,1.0,2.0,08,2017,904
438,Altona North,3,h,980000.0,1.0,2.0,09,2017,904
439,Altona North,4,h,970000.0,1.0,5.0,09,2017,904
440,Altona North,3,h,791000.0,1.0,4.0,08,2017,904
441,Altona North,3,t,730000.0,2.0,2.0,08,2017,904
442,Altona North,3,h,915000.0,1.0,2.0,10,2017,904
443,Altona North,4,h,920000.0,2.0,2.0,10,2017,904
444,Altona North,3,h,950000.0,1.0,2.0,10,2017,904
445,Altona North,3,h,840000.0,1.0,3.0,11,2017,904
446,Altona North,4,h,940000.0,3.0,1.0,11,2017,904
447,Altona North,4,h,1205000.0,2.0,4.0,11,2017,904
448,Altona North,5,h,800000.0,2.0,4.0,01,2018,904
449,Altona North,4,t,900000.0,3.0,2.0,12,2017,904
450,Altona North,3,h,835000.0,2.0,3.0,12,2017,904
451,Altona North,3,h,860000.0,1.0,5.0,12,2017,904
452,Altona North,3,h,855000.0,2.0,3.0,12,2017,904
453,Altona North,3,h,1100000.0,1.0,2.0,12,2017,904
454,Altona North,3,h,870000.0,1.0,2.0,02,2018,904
455,Altona North,3,h,700000.0,1.0,2.0,03,2018,904
456,Altona North,3,h,983000.0,2.0,2.0,03,2018,904
457,Altona North,4,h,875000.0,1.0,2.0,03,2018,904
458,Altona North,3,h,750000.0,1.0,3.0,03,2018,904
459,Altona North,3,h,860000.0,2.0,2.0,02,2018,904
460,Armadale,2,u,599000.0,1.0,1.0,09,2016,508
461,Armadale,2,u,550000.0,1.0,0.0,12,2016,508
462,Armadale,3,u,995000.0,2.0,2.0,12,2016,508
463,Armadale,3,t,1205000.0,2.0,2.0,12,2016,508
464,Armadale,3,h,1939000.0,2.0,2.0,12,2016,508
465,Armadale,1,u,421500.0,1.0,0.0,12,2016,508
466,Armadale,3,h,1870000.0,1.0,1.0,03,2017,508
467,Armadale,2,u,678000.0,1.0,2.0,03,2017,508
468,Armadale,3,t,1918000.0,2.0,2.0,03,2017,508
469,Armadale,2,u,660000.0,1.0,1.0,03,2017,508
470,Armadale,3,h,2050000.0,2.0,1.0,03,2017,508
471,Armadale,2,u,700000.0,1.0,2.0,06,2016,508
472,Armadale,2,u,3625000.0,2.0,2.0,06,2016,508
473,Armadale,4,h,3000000.0,2.0,2.0,06,2016,508
474,Armadale,5,h,1525000.0,2.0,2.0,05,2016,508
475,Armadale,3,u,735000.0,2.0,1.0,05,2016,508
476,Armadale,2,u,825000.0,1.0,1.0,05,2016,508
477,Armadale,3,t,1586000.0,2.0,2.0,05,2016,508
478,Armadale,2,u,645000.0,1.0,1.0,10,2016,508
479,Armadale,1,h,1435000.0,2.0,1.0,10,2016,508
480,Armadale,1,u,280000.0,1.0,1.0,09,2016,508
481,Armadale,1,u,400000.0,1.0,1.0,12,2016,508
482,Armadale,2,h,1780000.0,2.0,2.0,12,2016,508
483,Armadale,2,u,592500.0,1.0,1.0,12,2016,508
484,Armadale,2,h,1210000.0,1.0,0.0,11,2016,508
485,Armadale,4,h,2801000.0,2.0,2.0,11,2016,508
486,Armadale,1,u,390000.0,1.0,0.0,05,2016,508
487,Armadale,3,h,1800000.0,2.0,2.0,10,2016,508
488,Armadale,4,h,2200000.0,1.0,2.0,10,2016,508
489,Armadale,1,u,324000.0,1.0,1.0,04,2016,508
490,Armadale,6,h,5525000.0,3.0,4.0,09,2016,508
491,Armadale,2,h,1125000.0,1.0,2.0,09,2016,508
492,Armadale,3,h,2250000.0,3.0,1.0,09,2016,508
493,Armadale,3,h,2360000.0,2.0,0.0,03,2017,508
494,Armadale,2,h,1900000.0,2.0,0.0,03,2017,508
495,Armadale,1,u,440000.0,1.0,1.0,03,2017,508
496,Armadale,2,u,490000.0,1.0,1.0,06,2016,508
497,Armadale,3,h,2365000.0,2.0,1.0,06,2016,508
498,Armadale,3,h,1300000.0,1.0,2.0,06,2016,508
499,Armadale,3,u,732000.0,2.0,2.0,06,2016,508
500,Armadale,2,u,704000.0,1.0,1.0,11,2016,508
501,Armadale,2,u,620000.0,1.0,1.0,11,2016,508
502,Armadale,3,h,1900000.0,1.0,2.0,05,2016,508
503,Armadale,1,u,315000.0,1.0,1.0,08,2016,508
504,Armadale,1,u,450000.0,1.0,1.0,09,2016,508
505,Armadale,2,u,710000.0,1.0,1.0,02,2017,508
506,Armadale,2,u,872000.0,1.0,1.0,02,2017,508
507,Armadale,2,u,598000.0,1.0,1.0,02,2017,508
508,Armadale,3,h,1285000.0,1.0,2.0,02,2017,508
509,Armadale,4,h,3660000.0,3.0,2.0,02,2017,508
510,Armadale,2,u,520000.0,1.0,1.0,06,2016,508
511,Armadale,4,h,3625000.0,1.0,2.0,11,2016,508
512,Armadale,4,h,4200000.0,3.0,3.0,11,2016,508
513,Armadale,3,t,1101000.0,1.0,2.0,11,2016,508
514,Armadale,3,h,3512500.0,2.0,2.0,11,2016,508
515,Armadale,4,h,2000000.0,3.0,4.0,05,2016,508
516,Armadale,3,u,869000.0,1.0,1.0,05,2016,508
517,Armadale,5,h,2810000.0,2.0,2.0,08,2016,508
518,Armadale,2,u,565000.0,1.0,1.0,08,2016,508
519,Armadale,1,u,567000.0,1.0,1.0,08,2016,508
520,Armadale,2,u,546000.0,0.0,0.0,07,2016,508
521,Armadale,2,u,471500.0,1.0,1.0,07,2016,508
522,Armadale,2,h,1859000.0,2.0,3.0,05,2017,508
523,Armadale,2,t,1200000.0,2.0,1.0,05,2017,508
524,Armadale,2,u,480000.0,1.0,1.0,04,2017,508
525,Armadale,3,u,1635000.0,2.0,2.0,05,2017,508
526,Armadale,2,h,1705000.0,2.0,0.0,05,2017,508
527,Armadale,3,t,1005000.0,2.0,2.0,04,2017,508
528,Armadale,2,u,852000.0,1.0,1.0,04,2017,508
529,Armadale,2,u,690000.0,1.0,2.0,04,2017,508
530,Armadale,3,u,2120000.0,2.0,3.0,04,2017,508
531,Armadale,1,u,405000.0,1.0,0.0,04,2017,508
532,Armadale,5,h,5200000.0,3.0,3.0,07,2017,508
533,Armadale,2,u,700500.0,1.0,1.0,06,2017,508
534,Armadale,3,h,2385000.0,1.0,0.0,06,2017,508
535,Armadale,2,u,595000.0,1.0,1.0,06,2017,508
536,Armadale,4,h,3200000.0,4.0,2.0,06,2017,508
537,Armadale,2,h,1550000.0,1.0,0.0,06,2017,508
538,Armadale,2,u,410000.0,1.0,0.0,05,2017,508
539,Armadale,2,u,590000.0,1.0,1.0,05,2017,508
540,Armadale,3,h,1850000.0,2.0,2.0,05,2017,508
541,Armadale,2,h,1480000.0,1.0,2.0,08,2017,508
542,Armadale,2,u,821000.0,2.0,1.0,08,2017,508
543,Armadale,2,u,486000.0,1.0,2.0,07,2017,508
544,Armadale,1,u,380000.0,1.0,1.0,07,2017,508
545,Armadale,2,u,631500.0,1.0,1.0,07,2017,508
546,Armadale,4,h,5100000.0,2.0,2.0,09,2017,508
547,Armadale,2,u,820000.0,1.0,1.0,09,2017,508
548,Armadale,2,h,1330000.0,2.0,1.0,09,2017,508
549,Armadale,3,t,1160000.0,1.0,2.0,09,2017,508
550,Armadale,2,h,1669000.0,2.0,2.0,09,2017,508
551,Armadale,4,h,6800000.0,2.0,2.0,09,2017,508
552,Armadale,3,t,1715000.0,3.0,1.0,09,2017,508
553,Armadale,3,h,1450000.0,1.0,1.0,09,2017,508
554,Armadale,2,h,2000000.0,2.0,1.0,09,2017,508
555,Armadale,1,u,440000.0,1.0,1.0,08,2017,508
556,Armadale,2,u,750000.0,1.0,1.0,08,2017,508
557,Armadale,2,h,1460000.0,1.0,1.0,08,2017,508
558,Armadale,2,h,1726000.0,2.0,2.0,08,2017,508
559,Armadale,3,h,1312000.0,1.0,1.0,09,2017,508
560,Armadale,4,h,3000000.0,3.0,2.0,09,2017,508
561,Armadale,4,h,4060000.0,2.0,1.0,08,2017,508
562,Armadale,3,h,1895000.0,1.0,2.0,10,2017,508
563,Armadale,3,h,1961000.0,2.0,1.0,10,2017,508
564,Armadale,4,h,6050000.0,2.0,2.0,10,2017,508
565,Armadale,3,h,1800000.0,2.0,1.0,10,2017,508
566,Armadale,3,h,1899000.0,2.0,2.0,03,2018,508
567,Armadale,3,h,1100000.0,1.0,1.0,03,2018,508
568,Armadale,4,h,4250000.0,3.0,2.0,02,2018,508
569,Ascot Vale,2,u,455000.0,1.0,2.0,09,2016,1226
570,Ascot Vale,3,h,940000.0,1.0,2.0,12,2016,1226
571,Ascot Vale,2,u,467000.0,1.0,1.0,12,2016,1226
572,Ascot Vale,3,h,1380000.0,2.0,2.0,03,2017,1226
573,Ascot Vale,2,u,490000.0,1.0,1.0,03,2017,1226
574,Ascot Vale,4,h,1850000.0,3.0,1.0,03,2017,1226
575,Ascot Vale,3,h,1284000.0,1.0,2.0,03,2017,1226
576,Ascot Vale,3,h,971000.0,2.0,2.0,06,2016,1226
577,Ascot Vale,2,h,710000.0,1.0,1.0,06,2016,1226
578,Ascot Vale,6,h,2425000.0,3.0,2.0,06,2016,1226
579,Ascot Vale,2,h,750000.0,1.0,1.0,06,2016,1226
580,Ascot Vale,2,h,1053000.0,1.0,1.0,08,2016,1226
581,Ascot Vale,3,h,1377000.0,1.0,1.0,08,2016,1226
582,Ascot Vale,3,h,970000.0,1.0,2.0,05,2016,1226
583,Ascot Vale,2,h,940000.0,1.0,1.0,05,2016,1226
584,Ascot Vale,2,h,751000.0,1.0,1.0,05,2016,1226
585,Ascot Vale,2,h,950000.0,1.0,1.0,05,2016,1226
586,Ascot Vale,2,u,685000.0,1.0,2.0,11,2016,1226
587,Ascot Vale,3,h,1230000.0,1.0,2.0,10,2016,1226
588,Ascot Vale,2,h,636500.0,1.0,1.0,10,2016,1226
589,Ascot Vale,3,h,910000.0,1.0,0.0,10,2016,1226
590,Ascot Vale,2,h,770000.0,1.0,1.0,09,2016,1226
591,Ascot Vale,3,h,960000.0,2.0,2.0,12,2016,1226
592,Ascot Vale,4,h,890000.0,1.0,1.0,12,2016,1226
593,Ascot Vale,2,h,965000.0,1.0,1.0,12,2016,1226
594,Ascot Vale,3,h,1440000.0,1.0,1.0,02,2017,1226
595,Ascot Vale,2,h,955000.0,1.0,0.0,03,2017,1226
596,Ascot Vale,2,u,450000.0,1.0,1.0,11,2016,1226
597,Ascot Vale,3,h,801000.0,1.0,2.0,11,2016,1226
598,Ascot Vale,3,h,1000000.0,2.0,2.0,11,2016,1226
599,Ascot Vale,3,h,1435000.0,2.0,2.0,11,2016,1226
600,Ascot Vale,1,u,390000.0,1.0,1.0,11,2016,1226
601,Ascot Vale,3,h,1425000.0,2.0,2.0,08,2016,1226
602,Ascot Vale,4,h,1340000.0,2.0,2.0,05,2016,1226
603,Ascot Vale,3,h,955000.0,1.0,1.0,05,2016,1226
604,Ascot Vale,4,h,1100000.0,2.0,5.0,10,2016,1226
605,Ascot Vale,3,h,1255000.0,2.0,2.0,10,2016,1226
606,Ascot Vale,2,u,432000.0,1.0,1.0,10,2016,1226
607,Ascot Vale,4,h,1640000.0,3.0,2.0,04,2016,1226
608,Ascot Vale,6,h,1430000.0,2.0,1.0,04,2016,1226
609,Ascot Vale,2,u,610000.0,1.0,1.0,04,2016,1226
610,Ascot Vale,3,h,940000.0,3.0,1.0,04,2016,1226
611,Ascot Vale,3,h,890000.0,1.0,1.0,07,2016,1226
612,Ascot Vale,3,h,1180000.0,2.0,2.0,09,2016,1226
613,Ascot Vale,4,h,1480000.0,2.0,2.0,09,2016,1226
614,Ascot Vale,2,h,1150000.0,1.0,1.0,03,2017,1226
615,Ascot Vale,3,h,1350000.0,1.0,3.0,03,2017,1226
616,Ascot Vale,5,h,1905000.0,2.0,2.0,03,2017,1226
617,Ascot Vale,2,t,865000.0,2.0,1.0,03,2017,1226
618,Ascot Vale,2,t,705000.0,2.0,1.0,06,2016,1226
619,Ascot Vale,2,u,442000.0,1.0,1.0,06,2016,1226
620,Ascot Vale,2,u,540000.0,2.0,1.0,11,2016,1226
621,Ascot Vale,3,h,1037500.0,1.0,2.0,11,2016,1226
622,Ascot Vale,3,t,1050000.0,2.0,2.0,11,2016,1226
623,Ascot Vale,2,u,440000.0,1.0,1.0,11,2016,1226
624,Ascot Vale,2,h,1010000.0,1.0,1.0,11,2016,1226
625,Ascot Vale,4,h,1430000.0,2.0,0.0,05,2016,1226
626,Ascot Vale,2,u,570000.0,1.0,1.0,05,2016,1226
627,Ascot Vale,2,u,690000.0,1.0,1.0,05,2016,1226
628,Ascot Vale,3,h,1291000.0,1.0,2.0,04,2016,1226
629,Ascot Vale,3,h,1130000.0,2.0,1.0,04,2016,1226
630,Ascot Vale,3,h,1135000.0,1.0,1.0,09,2016,1226
631,Ascot Vale,4,h,950000.0,2.0,1.0,09,2016,1226
632,Ascot Vale,3,u,790000.0,2.0,1.0,09,2016,1226
633,Ascot Vale,2,u,390000.0,1.0,1.0,02,2017,1226
634,Ascot Vale,4,h,1345000.0,1.0,1.0,02,2017,1226
635,Ascot Vale,3,h,1381500.0,2.0,2.0,02,2017,1226
636,Ascot Vale,3,h,940000.0,2.0,2.0,07,2016,1226
637,Ascot Vale,3,h,995000.0,2.0,1.0,07,2016,1226
638,Ascot Vale,3,h,1050000.0,1.0,3.0,07,2016,1226
639,Ascot Vale,3,h,786000.0,2.0,1.0,07,2016,1226
640,Ascot Vale,2,h,705000.0,1.0,3.0,06,2016,1226
641,Ascot Vale,2,h,760000.0,1.0,1.0,06,2016,1226
642,Ascot Vale,3,u,487500.0,1.0,3.0,06,2016,1226
643,Ascot Vale,3,t,1000000.0,2.0,2.0,11,2016,1226
644,Ascot Vale,4,h,1110000.0,2.0,1.0,11,2016,1226
645,Ascot Vale,4,h,1300000.0,1.0,4.0,11,2016,1226
646,Ascot Vale,3,h,1060000.0,1.0,1.0,11,2016,1226
647,Ascot Vale,3,h,1410000.0,2.0,2.0,11,2016,1226
648,Ascot Vale,3,h,1305000.0,1.0,1.0,05,2016,1226
649,Ascot Vale,3,h,932500.0,2.0,1.0,05,2016,1226
650,Ascot Vale,3,h,965000.0,1.0,0.0,08,2016,1226
651,Ascot Vale,3,h,1215000.0,1.0,1.0,08,2016,1226
652,Ascot Vale,2,u,545000.0,1.0,2.0,08,2016,1226
653,Ascot Vale,4,h,1705000.0,2.0,4.0,07,2016,1226
654,Ascot Vale,3,h,970000.0,1.0,1.0,07,2016,1226
655,Ascot Vale,2,h,925000.0,1.0,1.0,07,2016,1226
656,Ascot Vale,5,h,2100000.0,3.0,3.0,05,2017,1226
657,Ascot Vale,3,h,1435000.0,1.0,1.0,04,2017,1226
658,Ascot Vale,2,h,1020000.0,1.0,1.0,05,2017,1226
659,Ascot Vale,3,h,1041000.0,2.0,2.0,05,2017,1226
660,Ascot Vale,2,t,565000.0,2.0,1.0,05,2017,1226
661,Ascot Vale,6,h,2250000.0,3.0,2.0,05,2017,1226
662,Ascot Vale,4,t,900000.0,3.0,2.0,05,2017,1226
663,Ascot Vale,3,h,1490000.0,2.0,1.0,05,2017,1226
664,Ascot Vale,3,h,1230000.0,1.0,2.0,05,2017,1226
665,Ascot Vale,2,h,1050000.0,1.0,0.0,05,2017,1226
666,Ascot Vale,2,h,1005000.0,1.0,1.0,04,2017,1226
667,Ascot Vale,4,h,1316500.0,3.0,2.0,04,2017,1226
668,Ascot Vale,3,h,1500000.0,3.0,1.0,06,2017,1226
669,Ascot Vale,4,h,1750000.0,2.0,1.0,06,2017,1226
670,Ascot Vale,4,h,1400000.0,1.0,3.0,06,2017,1226
671,Ascot Vale,3,h,1230000.0,1.0,1.0,06,2017,1226
672,Ascot Vale,3,h,1010000.0,2.0,1.0,06,2017,1226
673,Ascot Vale,3,u,819000.0,2.0,1.0,06,2017,1226
674,Ascot Vale,3,h,990000.0,1.0,0.0,06,2017,1226
675,Ascot Vale,3,t,1200000.0,2.0,2.0,06,2017,1226
676,Ascot Vale,3,h,1375000.0,1.0,2.0,06,2017,1226
677,Ascot Vale,3,h,1100000.0,2.0,2.0,06,2017,1226
678,Ascot Vale,3,h,1530000.0,2.0,1.0,05,2017,1226
679,Ascot Vale,3,h,865000.0,1.0,0.0,05,2017,1226
680,Ascot Vale,3,h,1370000.0,2.0,2.0,05,2017,1226
681,Ascot Vale,3,h,1082000.0,2.0,2.0,05,2017,1226
682,Ascot Vale,2,h,1130000.0,1.0,1.0,07,2017,1226
683,Ascot Vale,3,h,1250000.0,1.0,1.0,08,2017,1226
684,Ascot Vale,3,u,825000.0,2.0,2.0,07,2017,1226
685,Ascot Vale,2,u,425500.0,1.0,1.0,07,2017,1226
686,Ascot Vale,2,h,920000.0,2.0,0.0,07,2017,1226
687,Ascot Vale,3,t,762000.0,1.0,1.0,07,2017,1226
688,Ascot Vale,3,h,1306000.0,1.0,0.0,07,2017,1226
689,Ascot Vale,2,u,566000.0,1.0,1.0,07,2017,1226
690,Ascot Vale,3,t,855000.0,1.0,2.0,07,2017,1226
691,Ascot Vale,2,h,1035000.0,1.0,1.0,07,2017,1226
692,Ascot Vale,3,h,1310000.0,1.0,2.0,07,2017,1226
693,Ascot Vale,3,t,1185000.0,2.0,2.0,07,2017,1226
694,Ascot Vale,3,h,1130000.0,1.0,1.0,09,2017,1226
695,Ascot Vale,3,h,870000.0,2.0,3.0,09,2017,1226
696,Ascot Vale,3,u,870000.0,2.0,1.0,09,2017,1226
697,Ascot Vale,1,u,355500.0,1.0,1.0,09,2017,1226
698,Ascot Vale,5,h,1850000.0,3.0,2.0,09,2017,1226
699,Ascot Vale,2,u,490000.0,2.0,1.0,09,2017,1226
700,Ascot Vale,3,h,1100000.0,2.0,2.0,09,2017,1226
701,Ascot Vale,4,h,2300000.0,2.0,2.0,08,2017,1226
702,Ascot Vale,3,t,1130000.0,2.0,1.0,09,2017,1226
703,Ascot Vale,3,h,928000.0,1.0,4.0,09,2017,1226
704,Ascot Vale,2,t,800000.0,2.0,1.0,09,2017,1226
705,Ascot Vale,3,h,1180000.0,2.0,2.0,08,2017,1226
706,Ascot Vale,4,h,1151000.0,2.0,2.0,08,2017,1226
707,Ascot Vale,2,h,905000.0,2.0,1.0,10,2017,1226
708,Ascot Vale,2,h,950000.0,1.0,0.0,10,2017,1226
709,Ascot Vale,3,h,1000000.0,2.0,2.0,10,2017,1226
710,Ascot Vale,3,h,1175000.0,1.0,2.0,10,2017,1226
711,Ascot Vale,3,h,1635000.0,1.0,2.0,10,2017,1226
712,Ascot Vale,4,h,1650000.0,2.0,2.0,10,2017,1226
713,Ascot Vale,2,h,842000.0,1.0,0.0,10,2017,1226
714,Ascot Vale,4,h,1700000.0,2.0,1.0,10,2017,1226
715,Ascot Vale,4,h,1600000.0,2.0,2.0,10,2017,1226
716,Ascot Vale,5,h,1788000.0,2.0,2.0,10,2017,1226
717,Ascot Vale,3,h,1275000.0,2.0,2.0,11,2017,1226
718,Ascot Vale,3,h,1155000.0,1.0,1.0,11,2017,1226
719,Ascot Vale,2,h,1365000.0,2.0,2.0,11,2017,1226
720,Ascot Vale,5,h,1325000.0,3.0,2.0,11,2017,1226
721,Ascot Vale,4,h,1690000.0,2.0,2.0,11,2017,1226
722,Ascot Vale,3,h,1750000.0,2.0,1.0,11,2017,1226
723,Ascot Vale,3,h,1050000.0,2.0,1.0,11,2017,1226
724,Ascot Vale,4,t,805000.0,1.0,2.0,01,2018,1226
725,Ascot Vale,4,h,1800000.0,3.0,2.0,12,2017,1226
726,Ascot Vale,4,h,1400000.0,1.0,2.0,12,2017,1226
727,Ascot Vale,3,h,1513000.0,1.0,2.0,12,2017,1226
728,Ascot Vale,3,t,950000.0,2.0,2.0,02,2018,1226
729,Ascot Vale,3,h,1050000.0,1.0,1.0,03,2018,1226
730,Ascot Vale,2,h,809000.0,1.0,1.0,02,2018,1226
731,Ascot Vale,3,h,1550000.0,2.0,1.0,02,2018,1226
732,Ascot Vale,2,h,910000.0,1.0,0.0,03,2018,1226
733,Ascot Vale,2,t,838000.0,2.0,2.0,03,2018,1226
734,Ascot Vale,3,h,980000.0,2.0,2.0,03,2018,1226
735,Ascot Vale,4,h,1605000.0,1.0,1.0,03,2018,1226
736,Ascot Vale,4,h,1610000.0,2.0,1.0,03,2018,1226
737,Ascot Vale,3,h,1310000.0,2.0,2.0,03,2018,1226
738,Ascot Vale,3,h,1320000.0,1.0,2.0,02,2018,1226
739,Ascot Vale,3,t,953000.0,1.0,2.0,02,2018,1226
740,Ascot Vale,3,h,1080000.0,2.0,2.0,02,2018,1226
741,Ascot Vale,4,h,1341000.0,1.0,2.0,02,2018,1226
742,Ashburton,4,h,2650000.0,3.0,2.0,09,2016,526
743,Ashburton,3,h,1670000.0,2.0,2.0,12,2016,526
744,Ashburton,3,t,955000.0,2.0,2.0,12,2016,526
745,Ashburton,3,t,2050000.0,3.0,4.0,12,2016,526
746,Ashburton,2,u,500000.0,1.0,1.0,03,2017,526
747,Ashburton,2,h,1575000.0,1.0,2.0,03,2017,526
748,Ashburton,3,h,1555000.0,2.0,2.0,06,2016,526
749,Ashburton,3,h,1100000.0,3.0,2.0,10,2016,526
750,Ashburton,3,h,1337000.0,1.0,2.0,10,2016,526
751,Ashburton,8,h,2950000.0,7.0,4.0,09,2016,526
752,Ashburton,4,h,2215000.0,2.0,1.0,09,2016,526
753,Ashburton,3,h,1518000.0,2.0,2.0,09,2016,526
754,Ashburton,3,h,1710000.0,1.0,2.0,12,2016,526
755,Ashburton,3,h,1655000.0,1.0,3.0,12,2016,526
756,Ashburton,4,h,1550000.0,2.0,2.0,11,2016,526
757,Ashburton,3,h,1662000.0,2.0,2.0,05,2016,526
758,Ashburton,3,h,1665000.0,2.0,3.0,10,2016,526
759,Ashburton,2,h,1445000.0,1.0,2.0,04,2016,526
760,Ashburton,5,h,3510000.0,5.0,2.0,03,2017,526
761,Ashburton,3,t,968000.0,1.0,1.0,06,2016,526
762,Ashburton,3,t,900000.0,2.0,2.0,11,2016,526
763,Ashburton,3,h,1500000.0,1.0,2.0,05,2016,526
764,Ashburton,5,h,2752000.0,4.0,2.0,08,2016,526
765,Ashburton,3,h,1500000.0,2.0,2.0,08,2016,526
766,Ashburton,4,h,1800000.0,2.0,4.0,02,2017,526
767,Ashburton,3,h,1830000.0,2.0,3.0,02,2017,526
768,Ashburton,3,h,1415000.0,1.0,1.0,06,2016,526
769,Ashburton,2,h,1440000.0,1.0,1.0,06,2016,526
770,Ashburton,4,t,1250000.0,2.0,2.0,11,2016,526
771,Ashburton,3,h,1422000.0,1.0,2.0,11,2016,526
772,Ashburton,5,h,1600000.0,3.0,4.0,11,2016,526
773,Ashburton,4,h,1860000.0,2.0,3.0,11,2016,526
774,Ashburton,3,t,1710000.0,2.0,2.0,11,2016,526
775,Ashburton,4,h,1790000.0,2.0,2.0,05,2016,526
776,Ashburton,4,h,1950000.0,2.0,2.0,05,2016,526
777,Ashburton,3,h,1600000.0,1.0,2.0,05,2016,526
778,Ashburton,3,h,1320000.0,1.0,2.0,08,2016,526
779,Ashburton,3,h,1650000.0,1.0,1.0,08,2016,526
780,Ashburton,2,h,1450000.0,1.0,1.0,04,2017,526
781,Ashburton,2,u,925000.0,1.0,2.0,04,2017,526
782,Ashburton,4,h,2220000.0,3.0,2.0,05,2017,526
783,Ashburton,3,h,1912500.0,2.0,2.0,04,2017,526
784,Ashburton,4,h,2085000.0,2.0,2.0,04,2017,526
785,Ashburton,4,t,1655000.0,3.0,2.0,06,2017,526
786,Ashburton,4,h,1800000.0,2.0,2.0,06,2017,526
787,Ashburton,2,h,1880000.0,2.0,2.0,06,2017,526
788,Ashburton,4,h,2405000.0,2.0,2.0,06,2017,526
789,Ashburton,4,h,2170000.0,2.0,2.0,06,2017,526
790,Ashburton,3,h,1850000.0,2.0,2.0,06,2017,526
791,Ashburton,4,h,1972500.0,1.0,1.0,05,2017,526
792,Ashburton,3,h,1775000.0,2.0,2.0,05,2017,526
793,Ashburton,4,t,1520000.0,3.0,2.0,08,2017,526
794,Ashburton,3,h,2299500.0,2.0,3.0,08,2017,526
795,Ashburton,4,h,1550000.0,2.0,2.0,09,2017,526
796,Ashburton,3,t,1230000.0,2.0,2.0,09,2017,526
797,Ashburton,3,h,1555000.0,1.0,4.0,09,2017,526
798,Ashburton,3,t,1200000.0,2.0,2.0,08,2017,526
799,Ashburton,4,h,1920000.0,3.0,2.0,08,2017,526
800,Ashburton,3,h,1210000.0,1.0,3.0,09,2017,526
801,Ashburton,3,h,1840000.0,1.0,2.0,09,2017,526
802,Ashburton,3,h,890500.0,1.0,1.0,09,2017,526
803,Ashburton,4,t,1650000.0,2.0,1.0,08,2017,526
804,Ashburton,3,h,2550000.0,2.0,3.0,08,2017,526
805,Ashburton,4,h,2005000.0,2.0,2.0,10,2017,526
806,Ashburton,3,h,1870000.0,1.0,2.0,10,2017,526
807,Ashburton,3,h,1595000.0,2.0,1.0,10,2017,526
808,Ashburton,3,h,1620000.0,1.0,3.0,10,2017,526
809,Ashburton,3,h,1825000.0,1.0,2.0,11,2017,526
810,Ashburton,5,h,1930000.0,3.0,1.0,12,2017,526
811,Ashburton,4,h,2350000.0,2.0,2.0,12,2017,526
812,Ashburton,5,h,2850500.0,2.0,2.0,03,2018,526
813,Ashburton,4,h,1400000.0,2.0,2.0,03,2018,526
814,Ashburton,5,h,2600000.0,4.0,2.0,03,2018,526
815,Ashburton,3,h,1750000.0,2.0,2.0,03,2018,526
816,Ashwood,2,h,995000.0,1.0,1.0,09,2016,662
817,Ashwood,3,h,1250000.0,1.0,1.0,12,2016,662
818,Ashwood,3,u,1045000.0,2.0,2.0,03,2017,662
819,Ashwood,4,h,1200000.0,3.0,2.0,03,2017,662
820,Ashwood,2,h,1075000.0,1.0,2.0,06,2016,662
821,Ashwood,4,h,1500000.0,2.0,2.0,08,2016,662
822,Ashwood,3,h,1120000.0,1.0,2.0,05,2016,662
823,Ashwood,2,t,700000.0,1.0,2.0,11,2016,662
824,Ashwood,3,h,761000.0,2.0,4.0,11,2016,662
825,Ashwood,4,h,1270000.0,2.0,1.0,10,2016,662
826,Ashwood,4,h,1510000.0,2.0,2.0,10,2016,662
827,Ashwood,3,h,1365000.0,1.0,1.0,09,2016,662
828,Ashwood,4,h,1100000.0,2.0,2.0,12,2016,662
829,Ashwood,4,h,1415000.0,3.0,2.0,08,2016,662
830,Ashwood,2,u,690000.0,1.0,1.0,05,2016,662
831,Ashwood,3,h,1631000.0,2.0,3.0,10,2016,662
832,Ashwood,4,h,1500000.0,2.0,1.0,10,2016,662
833,Ashwood,3,h,1060000.0,1.0,2.0,07,2016,662
834,Ashwood,5,h,1529500.0,3.0,2.0,09,2016,662
835,Ashwood,2,u,600000.0,1.0,1.0,03,2017,662
836,Ashwood,2,u,535000.0,1.0,1.0,06,2016,662
837,Ashwood,3,h,785000.0,1.0,1.0,11,2016,662
838,Ashwood,4,h,1240000.0,2.0,2.0,11,2016,662
839,Ashwood,2,u,700000.0,1.0,2.0,08,2016,662
840,Ashwood,4,h,1350000.0,2.0,1.0,09,2016,662
841,Ashwood,2,h,1110000.0,1.0,1.0,09,2016,662
842,Ashwood,3,h,1305000.0,1.0,1.0,02,2017,662
843,Ashwood,3,h,855000.0,2.0,1.0,02,2017,662
844,Ashwood,3,t,900500.0,2.0,2.0,11,2016,662
845,Ashwood,3,h,1200000.0,2.0,2.0,05,2016,662
846,Ashwood,3,t,830000.0,1.0,2.0,08,2016,662
847,Ashwood,2,h,1495000.0,1.0,2.0,04,2017,662
848,Ashwood,4,h,1126000.0,1.0,1.0,04,2017,662
849,Ashwood,2,u,822000.0,1.0,1.0,04,2017,662
850,Ashwood,2,t,770000.0,1.0,2.0,04,2017,662
851,Ashwood,3,u,890000.0,2.0,2.0,05,2017,662
852,Ashwood,3,h,1225000.0,1.0,2.0,07,2017,662
