,suburb,rooms,type,price,bathroom,car,month,year,average_incidents
427,Altona North,3,h,830000.0,2.0,2.0,07,2017,1865
428,Altona North,3,h,730000.0,1.0,1.0,07,2017,1865
429,Altona North,4,h,805000.0,2.0,5.0,07,2017,1865
430,Altona North,2,h,510000.0,1.0,1.0,07,2017,1865
431,Altona North,3,h,1070000.0,1.0,3.0,09,2017,1865
432,Altona North,3,h,1001000.0,1.0,2.0,09,2017,1865
433,Altona North,3,h,745000.0,1.0,1.0,09,2017,1865
434,Altona North,3,h,770000.0,1.0,2.0,09,2017,1865
435,Altona North,5,h,1201000.0,3.0,4.0,08,2017,1865
436,Altona North,3,h,720000.0,2.0,2.0,08,2017,1865
437,Altona North,3,h,880000.0,1.0,2.0,08,2017,1865
438,Altona North,3,h,980000.0,1.0,2.0,09,2017,1865
439,Altona North,4,h,970000.0,1.0,5.0,09,2017,1865
440,Altona North,3,h,791000.0,1.0,4.0,08,2017,1865
441,Altona North,3,t,730000.0,2.0,2.0,08,2017,1865
442,Altona North,3,h,915000.0,1.0,2.0,10,2017,1865
443,Altona North,4,h,920000.0,2.0,2.0,10,2017,1865
444,Altona North,3,h,950000.0,1.0,2.0,10,2017,1865
445,Altona North,3,h,840000.0,1.0,3.0,11,2017,1865
446,Altona North,4,h,940000.0,3.0,1.0,11,2017,1865
447,Altona North,4,h,1205000.0,2.0,4.0,11,2017,1865
448,Altona North,5,h,800000.0,2.0,4.0,01,2018,1865
449,Altona North,4,t,900000.0,3.0,2.0,12,2017,1865
450,Altona North,3,h,835000.0,2.0,3.0,12,2017,1865
451,Altona North,3,h,860000.0,1.0,5.0,12,2017,1865
452,Altona North,3,h,855000.0,2.0,3.0,12,2017,1865
453,Altona North,3,h,1100000.0,1.0,2.0,12,2017,1865
454,Altona North,3,h,870000.0,1.0,2.0,02,2018,1865
455,Altona North,3,h,700000.0,1.0,2.0,03,2018,1865
456,Altona North,3,h,983000.0,2.0,2.0,03,2018,1865
457,Altona North,4,h,875000.0,1.0,2.0,03,2018,1865
458,Altona North,3,h,750000.0,1.0,3.0,03,2018,1865
459,Altona North,3,h,860000.0,2.0,2.0,02,2018,1865
460,Armadale,2,u,599000.0,1.0,1.0,09,2016,1027
461,Armadale,2,u,550000.0,1.0,0.0,12,2016,1027
462,Armadale,3,u,995000.0,2.0,2.0,12,2016,1027
463,Armadale,3,t,1205000.0,2.0,2.0,12,2016,1027
464,Armadale,3,h,1939000.0,2.0,2.0,12,2016,1027
465,Armadale,1,u,421500.0,1.0,0.0,12,2016,1027
466,Armadale,3,h,1870000.0,1.0,1.0,03,2017,1027
467,Armadale,2,u,678000.0,1.0,2.0,03,2017,1027
468,Armadale,3,t,1918000.0,2.0,2.0,03,2017,1027
469,Armadale,2,u,660000.0,1.0,1.0,03,2017,1027
470,Armadale,3,h,2050000.0,2.0,1.0,03,2017,1027
471,Armadale,2,u,700000.0,1.0,2.0,06,2016,1027
472,Armadale,2,u,3625000.0,2.0,2.0,06,2016,1027
473,Armadale,4,h,3000000.0,2.0,2.0,06,2016,1027
474,Armadale,5,h,1525000.0,2.0,2.0,05,2016,1027
475,Armadale,3,u,735000.0,2.0,1.0,05,2016,1027
476,Armadale,2,u,825000.0,1.0,1.0,05,2016,1027
477,Armadale,3,t,1586000.0,2.0,2.0,05,2016,1027
478,Armadale,2,u,645000.0,1.0,1.0,10,2016,1027
479,Armadale,1,h,1435000.0,2.0,1.0,10,2016,1027
480,Armadale,1,u,280000.0,1.0,1.0,09,2016,1027
481,Armadale,1,u,400000.0,1.0,1.0,12,2016,1027
482,Armadale,2,h,1780000.0,2.0,2.0,12,2016,1027
483,Armadale,2,u,592500.0,1.0,1.0,12,2016,1027
484,Armadale,2,h,1210000.0,1.0,0.0,11,2016,1027
485,Armadale,4,h,2801000.0,2.0,2.0,11,2016,1027
486,Armadale,1,u,390000.0,1.0,0.0,05,2016,1027
487,Armadale,3,h,1800000.0,2.0,2.0,10,2016,1027
488,Armadale,4,h,2200000.0,1.0,2.0,10,2016,1027
489,Armadale,1,u,324000.0,1.0,1.0,04,2016,1027
490,Armadale,6,h,5525000.0,3.0,4.0,09,2016,1027
491,Armadale,2,h,1125000.0,1.0,2.0,09,2016,1027
492,Armadale,3,h,2250000.0,3.0,1.0,09,2016,1027
493,Armadale,3,h,2360000.0,2.0,0.0,03,2017,1027
494,Armadale,2,h,1900000.0,2.0,0.0,03,2017,1027
495,Armadale,1,u,440000.0,1.0,1.0,03,2017,1027
496,Armadale,2,u,490000.0,1.0,1.0,06,2016,1027
497,Armadale,3,h,2365000.0,2.0,1.0,06,2016,1027
498,Armadale,3,h,1300000.0,1.0,2.0,06,2016,1027
499,Armadale,3,u,732000.0,2.0,2.0,06,2016,1027
500,Armadale,2,u,704000.0,1.0,1.0,11,2016,1027
501,Armadale,2,u,620000.0,1.0,1.0,11,2016,1027
502,Armadale,3,h,1900000.0,1.0,2.0,05,2016,1027
503,Armadale,1,u,315000.0,1.0,1.0,08,2016,1027
504,Armadale,1,u,450000.0,1.0,1.0,09,2016,1027
505,Armadale,2,u,710000.0,1.0,1.0,02,2017,1027
506,Armadale,2,u,872000.0,1.0,1.0,02,2017,1027
507,Armadale,2,u,598000.0,1.0,1.0,02,2017,1027
508,Armadale,3,h,1285000.0,1.0,2.0,02,2017,1027
509,Armadale,4,h,3660000.0,3.0,2.0,02,2017,1027
510,Armadale,2,u,520000.0,1.0,1.0,06,2016,1027
511,Armadale,4,h,3625000.0,1.0,2.0,11,2016,1027
512,Armadale,4,h,4200000.0,3.0,3.0,11,2016,1027
513,Armadale,3,t,1101000.0,1.0,2.0,11,2016,1027
514,Armadale,3,h,3512500.0,2.0,2.0,11,2016,1027
515,Armadale,4,h,2000000.0,3.0,4.0,05,2016,1027
516,Armadale,3,u,869000.0,1.0,1.0,05,2016,1027
517,Armadale,5,h,2810000.0,2.0,2.0,08,2016,1027
518,Armadale,2,u,565000.0,1.0,1.0,08,2016,1027
519,Armadale,1,u,567000.0,1.0,1.0,08,2016,1027
520,Armadale,2,u,546000.0,0.0,0.0,07,2016,1027
521,Armadale,2,u,471500.0,1.0,1.0,07,2016,1027
522,Armadale,2,h,1859000.0,2.0,3.0,05,2017,1027
523,Armadale,2,t,1200000.0,2.0,1.0,05,2017,1027
524,Armadale,2,u,480000.0,1.0,1.0,04,2017,1027
525,Armadale,3,u,1635000.0,2.0,2.0,05,2017,1027
526,Armadale,2,h,1705000.0,2.0,0.0,05,2017,1027
527,Armadale,3,t,1005000.0,2.0,2.0,04,2017,1027
528,Armadale,2,u,852000.0,1.0,1.0,04,2017,1027
529,Armadale,2,u,690000.0,1.0,2.0,04,2017,1027
530,Armadale,3,u,2120000.0,2.0,3.0,04,2017,1027
531,Armadale,1,u,405000.0,1.0,0.0,04,2017,1027
532,Armadale,5,h,5200000.0,3.0,3.0,07,2017,1027
533,Armadale,2,u,700500.0,1.0,1.0,06,2017,1027
534,Armadale,3,h,2385000.0,1.0,0.0,06,2017,1027
535,Armadale,2,u,595000.0,1.0,1.0,06,2017,1027
536,Armadale,4,h,3200000.0,4.0,2.0,06,2017,1027
537,Armadale,2,h,1550000.0,1.0,0.0,06,2017,1027
538,Armadale,2,u,410000.0,1.0,0.0,05,2017,1027
539,Armadale,2,u,590000.0,1.0,1.0,05,2017,1027
540,Armadale,3,h,1850000.0,2.0,2.0,05,2017,1027
541,Armadale,2,h,1480000.0,1.0,2.0,08,2017,1027
542,Armadale,2,u,821000.0,2.0,1.0,08,2017,1027
543,Armadale,2,u,486000.0,1.0,2.0,07,2017,1027
544,Armadale,1,u,380000.0,1.0,1.0,07,2017,1027
545,Armadale,2,u,631500.0,1.0,1.0,07,2017,1027
546,Armadale,4,h,5100000.0,2.0,2.0,09,2017,1027
547,Armadale,2,u,820000.0,1.0,1.0,09,2017,1027
548,Armadale,2,h,1330000.0,2.0,1.0,09,2017,1027
549,Armadale,3,t,1160000.0,1.0,2.0,09,2017,1027
550,Armadale,2,h,1669000.0,2.0,2.0,09,2017,1027
551,Armadale,4,h,6800000.0,2.0,2.0,09,2017,1027
552,Armadale,3,t,1715000.0,3.0,1.0,09,2017,1027
553,Armadale,3,h,1450000.0,1.0,1.0,09,2017,1027
554,Armadale,2,h,2000000.0,2.0,1.0,09,2017,1027
555,Armadale,1,u,440000.0,1.0,1.0,08,2017,1027
556,Armadale,2,u,750000.0,1.0,1.0,08,2017,1027
557,Armadale,2,h,1460000.0,1.0,1.0,08,2017,1027
558,Armadale,2,h,1726000.0,2.0,2.0,08,2017,1027
559,Armadale,3,h,1312000.0,1.0,1.0,09,2017,1027
560,Armadale,4,h,3000000.0,3.0,2.0,09,2017,1027
561,Armadale,4,h,4060000.0,2.0,1.0,08,2017,1027
562,Armadale,3,h,1895000.0,1.0,2.0,10,2017,1027
563,Armadale,3,h,1961000.0,2.0,1.0,10,2017,1027
564,Armadale,4,h,6050000.0,2.0,2.0,10,2017,1027
565,Armadale,3,h,1800000.0,2.0,1.0,10,2017,1027
566,Armadale,3,h,1899000.0,2.0,2.0,03,2018,1027
567,Armadale,3,h,1100000.0,1.0,1.0,03,2018,1027
568,Armadale,4,h,4250000.0,3.0,2.0,02,2018,1027
569,Ascot Vale,2,u,455000.0,1.0,2.0,09,2016,2284
570,Ascot Vale,3,h,940000.0,1.0,2.0,12,2016,2284
571,Ascot Vale,2,u,467000.0,1.0,1.0,12,2016,2284
572,Ascot Vale,3,h,1380000.0,2.0,2.0,03,2017,2284
573,Ascot Vale,2,u,490000.0,1.0,1.0,03,2017,2284
574,Ascot Vale,4,h,1850000.0,3.0,1.0,03,2017,2284
575,Ascot Vale,3,h,1284000.0,1.0,2.0,03,2017,2284
576,Ascot Vale,3,h,971000.0,2.0,2.0,06,2016,2284
577,Ascot Vale,2,h,710000.0,1.0,1.0,06,2016,2284
578,Ascot Vale,6,h,2425000.0,3.0,2.0,06,2016,2284
579,Ascot Vale,2,h,750000.0,1.0,1.0,06,2016,2284
580,Ascot Vale,2,h,1053000.0,1.0,1.0,08,2016,2284
581,Ascot Vale,3,h,1377000.0,1.0,1.0,08,2016,2284
582,Ascot Vale,3,h,970000.0,1.0,2.0,05,2016,2284
583,Ascot Vale,2,h,940000.0,1.0,1.0,05,2016,2284
584,Ascot Vale,2,h,751000.0,1.0,1.0,05,2016,2284
585,Ascot Vale,2,h,950000.0,1.0,1.0,05,2016,2284
586,Ascot Vale,2,u,685000.0,1.0,2.0,11,2016,2284
587,Ascot Vale,3,h,1230000.0,1.0,2.0,10,2016,2284
588,Ascot Vale,2,h,636500.0,1.0,1.0,10,2016,2284
589,Ascot Vale,3,h,910000.0,1.0,0.0,10,2016,2284
590,Ascot Vale,2,h,770000.0,1.0,1.0,09,2016,2284
591,Ascot Vale,3,h,960000.0,2.0,2.0,12,2016,2284
592,Ascot Vale,4,h,890000.0,1.0,1.0,12,2016,2284
593,Ascot Vale,2,h,965000.0,1.0,1.0,12,2016,2284
594,Ascot Vale,3,h,1440000.0,1.0,1.0,02,2017,2284
595,Ascot Vale,2,h,955000.0,1.0,0.0,03,2017,2284
596,Ascot Vale,2,u,450000.0,1.0,1.0,11,2016,2284
597,Ascot Vale,3,h,801000.0,1.0,2.0,11,2016,2284
598,Ascot Vale,3,h,1000000.0,2.0,2.0,11,2016,2284
599,Ascot Vale,3,h,1435000.0,2.0,2.0,11,2016,2284
600,Ascot Vale,1,u,390000.0,1.0,1.0,11,2016,2284
601,Ascot Vale,3,h,1425000.0,2.0,2.0,08,2016,2284
602,Ascot Vale,4,h,1340000.0,2.0,2.0,05,2016,2284
603,Ascot Vale,3,h,955000.0,1.0,1.0,05,2016,2284
604,Ascot Vale,4,h,1100000.0,2.0,5.0,10,2016,2284
605,Ascot Vale,3,h,1255000.0,2.0,2.0,10,2016,2284
606,Ascot Vale,2,u,432000.0,1.0,1.0,10,2016,2284
607,Ascot Vale,4,h,1640000.0,3.0,2.0,04,2016,2284
608,Ascot Vale,6,h,1430000.0,2.0,1.0,04,2016,2284
609,Ascot Vale,2,u,610000.0,1.0,1.0,04,2016,2284
610,Ascot Vale,3,h,940000.0,3.0,1.0,04,2016,2284
611,Ascot Vale,3,h,890000.0,1.0,1.0,07,2016,2284
612,Ascot Vale,3,h,1180000.0,2.0,2.0,09,2016,2284
613,Ascot Vale,4,h,1480000.0,2.0,2.0,09,2016,2284
614,Ascot Vale,2,h,1150000.0,1.0,1.0,03,2017,2284
615,Ascot Vale,3,h,1350000.0,1.0,3.0,03,2017,2284
616,Ascot Vale,5,h,1905000.0,2.0,2.0,03,2017,2284
617,Ascot Vale,2,t,865000.0,2.0,1.0,03,2017,2284
618,Ascot Vale,2,t,705000.0,2.0,1.0,06,2016,2284
619,Ascot Vale,2,u,442000.0,1.0,1.0,06,2016,2284
620,Ascot Vale,2,u,540000.0,2.0,1.0,11,2016,2284
621,Ascot Vale,3,h,1037500.0,1.0,2.0,11,2016,2284
622,Ascot Vale,3,t,1050000.0,2.0,2.0,11,2016,2284
623,Ascot Vale,2,u,440000.0,1.0,1.0,11,2016,2284
624,Ascot Vale,2,h,1010000.0,1.0,1.0,11,2016,2284
625,Ascot Vale,4,h,1430000.0,2.0,0.0,05,2016,2284
626,Ascot Vale,2,u,570000.0,1.0,1.0,05,2016,2284
627,Ascot Vale,2,u,690000.0,1.0,1.0,05,2016,2284
628,Ascot Vale,3,h,1291000.0,1.0,2.0,04,2016,2284
629,Ascot Vale,3,h,1130000.0,2.0,1.0,04,2016,2284
630,Ascot Vale,3,h,1135000.0,1.0,1.0,09,2016,2284
631,Ascot Vale,4,h,950000.0,2.0,1.0,09,2016,2284
632,Ascot Vale,3,u,790000.0,2.0,1.0,09,2016,2284
633,Ascot Vale,2,u,390000.0,1.0,1.0,02,2017,2284
634,Ascot Vale,4,h,1345000.0,1.0,1.0,02,2017,2284
635,Ascot Vale,3,h,1381500.0,2.0,2.0,02,2017,2284
636,Ascot Vale,3,h,940000.0,2.0,2.0,07,2016,2284
637,Ascot Vale,3,h,995000.0,2.0,1.0,07,2016,2284
638,Ascot Vale,3,h,1050000.0,1.0,3.0,07,2016,2284
639,Ascot Vale,3,h,786000.0,2.0,1.0,07,2016,2284
640,Ascot Vale,2,h,705000.0,1.0,3.0,06,2016,2284
641,Ascot Vale,2,h,760000.0,1.0,1.0,06,2016,2284
642,Ascot Vale,3,u,487500.0,1.0,3.0,06,2016,2284
643,Ascot Vale,3,t,1000000.0,2.0,2.0,11,2016,2284
644,Ascot Vale,4,h,1110000.0,2.0,1.0,11,2016,2284
645,Ascot Vale,4,h,1300000.0,1.0,4.0,11,2016,2284
646,Ascot Vale,3,h,1060000.0,1.0,1.0,11,2016,2284
647,Ascot Vale,3,h,1410000.0,2.0,2.0,11,2016,2284
648,Ascot Vale,3,h,1305000.0,1.0,1.0,05,2016,2284
649,Ascot Vale,3,h,932500.0,2.0,1.0,05,2016,2284
650,Ascot Vale,3,h,965000.0,1.0,0.0,08,2016,2284
651,Ascot Vale,3,h,1215000.0,1.0,1.0,08,2016,2284
652,Ascot Vale,2,u,545000.0,1.0,2.0,08,2016,2284
653,Ascot Vale,4,h,1705000.0,2.0,4.0,07,2016,2284
654,Ascot Vale,3,h,970000.0,1.0,1.0,07,2016,2284
655,Ascot Vale,2,h,925000.0,1.0,1.0,07,2016,2284
656,Ascot Vale,5,h,2100000.0,3.0,3.0,05,2017,2284
657,Ascot Vale,3,h,1435000.0,1.0,1.0,04,2017,2284
658,Ascot Vale,2,h,1020000.0,1.0,1.0,05,2017,2284
659,Ascot Vale,3,h,1041000.0,2.0,2.0,05,2017,2284
660,Ascot Vale,2,t,565000.0,2.0,1.0,05,2017,2284
661,Ascot Vale,6,h,2250000.0,3.0,2.0,05,2017,2284
662,Ascot Vale,4,t,900000.0,3.0,2.0,05,2017,2284
663,Ascot Vale,3,h,1490000.0,2.0,1.0,05,2017,2284
664,Ascot Vale,3,h,1230000.0,1.0,2.0,05,2017,2284
665,Ascot Vale,2,h,1050000.0,1.0,0.0,05,2017,2284
666,Ascot Vale,2,h,1005000.0,1.0,1.0,04,2017,2284
667,Ascot Vale,4,h,1316500.0,3.0,2.0,04,2017,2284
668,Ascot Vale,3,h,1500000.0,3.0,1.0,06,2017,2284
669,Ascot Vale,4,h,1750000.0,2.0,1.0,06,2017,2284
670,Ascot Vale,4,h,1400000.0,1.0,3.0,06,2017,2284
671,Ascot Vale,3,h,1230000.0,1.0,1.0,06,2017,2284
672,Ascot Vale,3,h,1010000.0,2.0,1.0,06,2017,2284
673,Ascot Vale,3,u,819000.0,2.0,1.0,06,2017,2284
674,Ascot Vale,3,h,990000.0,1.0,0.0,06,2017,2284
675,Ascot Vale,3,t,1200000.0,2.0,2.0,06,2017,2284
676,Ascot Vale,3,h,1375000.0,1.0,2.0,06,2017,2284
677,Ascot Vale,3,h,1100000.0,2.0,2.0,06,2017,2284
678,Ascot Vale,3,h,1530000.0,2.0,1.0,05,2017,2284
679,Ascot Vale,3,h,865000.0,1.0,0.0,05,2017,2284
680,Ascot Vale,3,h,1370000.0,2.0,2.0,05,2017,2284
681,Ascot Vale,3,h,1082000.0,2.0,2.0,05,2017,2284
682,Ascot Vale,2,h,1130000.0,1.0,1.0,07,2017,2284
683,Ascot Vale,3,h,1250000.0,1.0,1.0,08,2017,2284
684,Ascot Vale,3,u,825000.0,2.0,2.0,07,2017,2284
685,Ascot Vale,2,u,425500.0,1.0,1.0,07,2017,2284
686,Ascot Vale,2,h,920000.0,2.0,0.0,07,2017,2284
687,Ascot Vale,3,t,762000.0,1.0,1.0,07,2017,2284
688,Ascot Vale,3,h,1306000.0,1.0,0.0,07,2017,2284
689,Ascot Vale,2,u,566000.0,1.0,1.0,07,2017,2284
690,Ascot Vale,3,t,855000.0,1.0,2.0,07,2017,2284
691,Ascot Vale,2,h,1035000.0,1.0,1.0,07,2017,2284
692,Ascot Vale,3,h,1310000.0,1.0,2.0,07,2017,2284
693,Ascot Vale,3,t,1185000.0,2.0,2.0,07,2017,2284
694,Ascot Vale,3,h,1130000.0,1.0,1.0,09,2017,2284
695,Ascot Vale,3,h,870000.0,2.0,3.0,09,2017,2284
696,Ascot Vale,3,u,870000.0,2.0,1.0,09,2017,2284
697,Ascot Vale,1,u,355500.0,1.0,1.0,09,2017,2284
698,Ascot Vale,5,h,1850000.0,3.0,2.0,09,2017,2284
699,Ascot Vale,2,u,490000.0,2.0,1.0,09,2017,2284
700,Ascot Vale,3,h,1100000.0,2.0,2.0,09,2017,2284
701,Ascot Vale,4,h,2300000.0,2.0,2.0,08,2017,2284
702,Ascot Vale,3,t,1130000.0,2.0,1.0,09,2017,2284
703,Ascot Vale,3,h,928000.0,1.0,4.0,09,2017,2284
704,Ascot Vale,2,t,800000.0,2.0,1.0,09,2017,2284
705,Ascot Vale,3,h,1180000.0,2.0,2.0,08,2017,2284
706,Ascot Vale,4,h,1151000.0,2.0,2.0,08,2017,2284
707,Ascot Vale,2,h,905000.0,2.0,1.0,10,2017,2284
708,Ascot Vale,2,h,950000.0,1.0,0.0,10,2017,2284
709,Ascot Vale,3,h,1000000.0,2.0,2.0,10,2017,2284
710,Ascot Vale,3,h,1175000.0,1.0,2.0,10,2017,2284
711,Ascot Vale,3,h,1635000.0,1.0,2.0,10,2017,2284
712,Ascot Vale,4,h,1650000.0,2.0,2.0,10,2017,2284
713,Ascot Vale,2,h,842000.0,1.0,0.0,10,2017,2284
714,Ascot Vale,4,h,1700000.0,2.0,1.0,10,2017,2284
715,Ascot Vale,4,h,1600000.0,2.0,2.0,10,2017,2284
716,Ascot Vale,5,h,1788000.0,2.0,2.0,10,2017,2284
717,Ascot Vale,3,h,1275000.0,2.0,2.0,11,2017,2284
718,Ascot Vale,3,h,1155000.0,1.0,1.0,11,2017,2284
719,Ascot Vale,2,h,1365000.0,2.0,2.0,11,2017,2284
720,Ascot Vale,5,h,1325000.0,3.0,2.0,11,2017,2284
721,Ascot Vale,4,h,1690000.0,2.0,2.0,11,2017,2284
722,Ascot Vale,3,h,1750000.0,2.0,1.0,11,2017,2284
723,Ascot Vale,3,h,1050000.0,2.0,1.0,11,2017,2284
724,Ascot Vale,4,t,805000.0,1.0,2.0,01,2018,2284
725,Ascot Vale,4,h,1800000.0,3.0,2.0,12,2017,2284
726,Ascot Vale,4,h,1400000.0,1.0,2.0,12,2017,2284
727,Ascot Vale,3,h,1513000.0,1.0,2.0,12,2017,2284
728,Ascot Vale,3,t,950000.0,2.0,2.0,02,2018,2284
729,Ascot Vale,3,h,1050000.0,1.0,1.0,03,2018,2284
730,Ascot Vale,2,h,809000.0,1.0,1.0,02,2018,2284
731,Ascot Vale,3,h,1550000.0,2.0,1.0,02,2018,2284
732,Ascot Vale,2,h,910000.0,1.0,0.0,03,2018,2284
733,Ascot Vale,2,t,838000.0,2.0,2.0,03,2018,2284
734,Ascot Vale,3,h,980000.0,2.0,2.0,03,2018,2284
735,Ascot Vale,4,h,1605000.0,1.0,1.0,03,2018,2284
736,Ascot Vale,4,h,1610000.0,2.0,1.0,03,2018,2284
737,Ascot Vale,3,h,1310000.0,2.0,2.0,03,2018,2284
738,Ascot Vale,3,h,1320000.0,1.0,2.0,02,2018,2284
739,Ascot Vale,3,t,953000.0,1.0,2.0,02,2018,2284
740,Ascot Vale,3,h,1080000.0,2.0,2.0,02,2018,2284
741,Ascot Vale,4,h,1341000.0,1.0,2.0,02,2018,2284
742,Ashburton,4,h,2650000.0,3.0,2.0,09,2016,937
743,Ashburton,3,h,1670000.0,2.0,2.0,12,2016,937
744,Ashburton,3,t,955000.0,2.0,2.0,12,2016,937
745,Ashburton,3,t,2050000.0,3.0,4.0,12,2016,937
746,Ashburton,2,u,500000.0,1.0,1.0,03,2017,937
747,Ashburton,2,h,1575000.0,1.0,2.0,03,2017,937
748,Ashburton,3,h,1555000.0,2.0,2.0,06,2016,937
749,Ashburton,3,h,1100000.0,3.0,2.0,10,2016,937
750,Ashburton,3,h,1337000.0,1.0,2.0,10,2016,937
751,Ashburton,8,h,2950000.0,7.0,4.0,09,2016,937
752,Ashburton,4,h,2215000.0,2.0,1.0,09,2016,937
753,Ashburton,3,h,1518000.0,2.0,2.0,09,2016,937
754,Ashburton,3,h,1710000.0,1.0,2.0,12,2016,937
755,Ashburton,3,h,1655000.0,1.0,3.0,12,2016,937
756,Ashburton,4,h,1550000.0,2.0,2.0,11,2016,937
757,Ashburton,3,h,1662000.0,2.0,2.0,05,2016,937
758,Ashburton,3,h,1665000.0,2.0,3.0,10,2016,937
759,Ashburton,2,h,1445000.0,1.0,2.0,04,2016,937
760,Ashburton,5,h,3510000.0,5.0,2.0,03,2017,937
761,Ashburton,3,t,968000.0,1.0,1.0,06,2016,937
762,Ashburton,3,t,900000.0,2.0,2.0,11,2016,937
763,Ashburton,3,h,1500000.0,1.0,2.0,05,2016,937
764,Ashburton,5,h,2752000.0,4.0,2.0,08,2016,937
765,Ashburton,3,h,1500000.0,2.0,2.0,08,2016,937
766,Ashburton,4,h,1800000.0,2.0,4.0,02,2017,937
767,Ashburton,3,h,1830000.0,2.0,3.0,02,2017,937
768,Ashburton,3,h,1415000.0,1.0,1.0,06,2016,937
769,Ashburton,2,h,1440000.0,1.0,1.0,06,2016,937
770,Ashburton,4,t,1250000.0,2.0,2.0,11,2016,937
771,Ashburton,3,h,1422000.0,1.0,2.0,11,2016,937
772,Ashburton,5,h,1600000.0,3.0,4.0,11,2016,937
773,Ashburton,4,h,1860000.0,2.0,3.0,11,2016,937
774,Ashburton,3,t,1710000.0,2.0,2.0,11,2016,937
775,Ashburton,4,h,1790000.0,2.0,2.0,05,2016,937
776,Ashburton,4,h,1950000.0,2.0,2.0,05,2016,937
777,Ashburton,3,h,1600000.0,1.0,2.0,05,2016,937
778,Ashburton,3,h,1320000.0,1.0,2.0,08,2016,937
779,Ashburton,3,h,1650000.0,1.0,1.0,08,2016,937
780,Ashburton,2,h,1450000.0,1.0,1.0,04,2017,937
781,Ashburton,2,u,925000.0,1.0,2.0,04,2017,937
782,Ashburton,4,h,2220000.0,3.0,2.0,05,2017,937
783,Ashburton,3,h,1912500.0,2.0,2.0,04,2017,937
784,Ashburton,4,h,2085000.0,2.0,2.0,04,2017,937
785,Ashburton,4,t,1655000.0,3.0,2.0,06,2017,937
786,Ashburton,4,h,1800000.0,2.0,2.0,06,2017,937
787,Ashburton,2,h,1880000.0,2.0,2.0,06,2017,937
788,Ashburton,4,h,2405000.0,2.0,2.0,06,2017,937
789,Ashburton,4,h,2170000.0,2.0,2.0,06,2017,937
790,Ashburton,3,h,1850000.0,2.0,2.0,06,2017,937
791,Ashburton,4,h,1972500.0,1.0,1.0,05,2017,937
792,Ashburton,3,h,1775000.0,2.0,2.0,05,2017,937
793,Ashburton,4,t,1520000.0,3.0,2.0,08,2017,937
794,Ashburton,3,h,2299500.0,2.0,3.0,08,2017,937
795,Ashburton,4,h,1550000.0,2.0,2.0,09,2017,937
796,Ashburton,3,t,1230000.0,2.0,2.0,09,2017,937
797,Ashburton,3,h,1555000.0,1.0,4.0,09,2017,937
798,Ashburton,3,t,1200000.0,2.0,2.0,08,2017,937
799,Ashburton,4,h,1920000.0,3.0,2.0,08,2017,937
800,Ashburton,3,h,1210000.0,1.0,3.0,09,2017,937
801,Ashburton,3,h,1840000.0,1.0,2.0,09,2017,937
802,Ashburton,3,h,890500.0,1.0,1.0,09,2017,937
803,Ashburton,4,t,1650000.0,2.0,1.0,08,2017,937
804,Ashburton,3,h,2550000.0,2.0,3.0,08,2017,937
805,Ashburton,4,h,2005000.0,2.0,2.0,10,2017,937
806,Ashburton,3,h,1870000.0,1.0,2.0,10,2017,937
807,Ashburton,3,h,1595000.0,2.0,1.0,10,2017,937
808,Ashburton,3,h,1620000.0,1.0,3.0,10,2017,937
809,Ashburton,3,h,1825000.0,1.0,2.0,11,2017,937
810,Ashburton,5,h,1930000.0,3.0,1.0,12,2017,937
811,Ashburton,4,h,2350000.0,2.0,2.0,12,2017,937
812,Ashburton,5,h,2850500.0,2.0,2.0,03,2018,937
813,Ashburton,4,h,1400000.0,2.0,2.0,03,2018,937
814,Ashburton,5,h,2600000.0,4.0,2.0,03,2018,937
815,Ashburton,3,h,1750000.0,2.0,2.0,03,2018,937
816,Ashwood,2,h,995000.0,1.0,1.0,09,2016,1111
817,Ashwood,3,h,1250000.0,1.0,1.0,12,2016,1111
818,Ashwood,3,u,1045000.0,2.0,2.0,03,2017,1111
819,Ashwood,4,h,1200000.0,3.0,2.0,03,2017,1111
820,Ashwood,2,h,1075000.0,1.0,2.0,06,2016,1111
821,Ashwood,4,h,1500000.0,2.0,2.0,08,2016,1111
822,Ashwood,3,h,1120000.0,1.0,2.0,05,2016,1111
823,Ashwood,2,t,700000.0,1.0,2.0,11,2016,1111
824,Ashwood,3,h,761000.0,2.0,4.0,11,2016,1111
825,Ashwood,4,h,1270000.0,2.0,1.0,10,2016,1111
826,Ashwood,4,h,1510000.0,2.0,2.0,10,2016,1111
827,Ashwood,3,h,1365000.0,1.0,1.0,09,2016,1111
828,Ashwood,4,h,1100000.0,2.0,2.0,12,2016,1111
829,Ashwood,4,h,1415000.0,3.0,2.0,08,2016,1111
830,Ashwood,2,u,690000.0,1.0,1.0,05,2016,1111
831,Ashwood,3,h,1631000.0,2.0,3.0,10,2016,1111
832,Ashwood,4,h,1500000.0,2.0,1.0,10,2016,1111
833,Ashwood,3,h,1060000.0,1.0,2.0,07,2016,1111
834,Ashwood,5,h,1529500.0,3.0,2.0,09,2016,1111
835,Ashwood,2,u,600000.0,1.0,1.0,03,2017,1111
836,Ashwood,2,u,535000.0,1.0,1.0,06,2016,1111
837,Ashwood,3,h,785000.0,1.0,1.0,11,2016,1111
